$ LEGW 2011 2017-11-13 by 1_CWMS_weather_station_read_plot_v3.py<6 hours of missing data was deleted >=6 hours missing data filled with LWS_2011_2015_met.csv,,,,,,
CWMS paths:, LEGW.Temp-Air.Inst.0.0.USBR-RAW, LEGW.Temp-DewPoint.Inst.0.0.USBR-RAW, LEGW.Speed-Wind.Inst.0.0.USBR-RAW, LEGW.Dir-Wind.Inst.0.0.USBR-RAW, LWS.%-CloudCover.Inst.1Hour.0.METAR-COMPUTED-REV,LMNA.Pres-Air.Inst.1Hour.0.GOES-REV; fill with linTrend of LMNW
255.291670,18.96,14.03,1.27,2.24,0,745.89
255.333330,23.61,12.53,3.3,2.99,0,745.89
255.375000,24.88,13.68,3.31,2.89,0,746.09
255.416670,26.22,15.36,2.71,2.89,0,745.89
255.458330,28.94,15.55,1.86,2.56,0,745.89
255.500000,30.27,15.51,2.06,2.49,0,745.09
255.541670,31.72,16.22,1.79,2.33,0,744.79
255.583330,32.61,15.27,1.81,2.45,0,744.79
255.625000,32.61,15.53,1.85,2.54,0,743.99
255.666670,32.55,16.97,1.41,2.48,0,743.79
255.708330,30.66,21.35,1.19,2.16,0,743.79
255.750000,25.66,18.84,1.6,2.14,0,743.79
255.791670,22.27,15.88,1.72,2.15,0,744.09
255.833330,22.5,13.54,1.42,1.87,0,744.09
255.875000,19.43,13.67,1.49,1.75,0,744.79
255.916670,20.85,11.77,2.13,1.95,0,744.99
255.958330,20.47,13.22,2.01,2.15,0,744.99
256.000000,20.2,12.8,1.68,2.81,0,745.69
256.041670,20.27,13.38,2.65,2.81,0,746.09
256.083330,19.52,13.33,2.53,2.65,0,746.09
256.125000,20.6,12.61,3.86,2.99,0,746.29
256.166670,20.07,12.38,3.5,2.92,0,746.49
256.208330,19.46,11.96,3.01,2.92,0,746.49
256.250000,19.2,11.72,2.7,2.9,0,746.99
256.291670,20.89,12.62,2.43,3.05,0,747.19
256.333330,22.66,13,2.05,2.73,0,747.19
256.375000,24.38,13.68,2.75,3.11,0,746.99
256.416670,26.33,14.68,2.23,2.93,0,746.79
256.458330,27.33,12.91,2.46,2.95,0,746.79
256.500000,29.16,12.77,2.52,2.46,0,746.19
256.541670,30.44,14.78,2.2,3.05,0,745.79
256.583330,31.5,12.81,2.16,3.19,0,745.79
256.625000,32.88,9.56,1.18,2.3,0,744.76
256.666670,32.77,10.28,1.53,1.75,0,744.363
256.708330,29.83,17.07,2.02,1.68,0,744.363
256.750000,23.55,17.67,1.54,2.03,0,743.967
256.791670,21.44,13.89,1.55,2.17,0,744.066
256.833330,20.36,13.12,1.59,0.68,0,744.066
256.875000,17.27,12.72,1.33,5.91,0,744.264
256.916670,16.95,12.47,1.44,1.23,0,744.264
256.958330,18.17,10.37,1.33,2.73,0,744.264
257.000000,17.57,10.01,1.8,2.25,0,744.463
257.041670,18.12,9.91,1.91,2.43,0,744.562
257.083330,18.26,10.22,2.53,2.21,0,744.562
257.125000,17.31,11.1,1.91,2.3,0,744.76
257.166670,16.1,11.41,1.44,2.44,0,744.661
257.208330,16.37,11.46,1.96,2.78,0,744.661
257.250000,16.5,11.38,1.61,3,0,744.859
257.291670,18.73,11.22,2.88,3.17,0,745.058
257.333330,20.56,12.19,3.33,3.01,0,745.058
257.375000,22,11.61,2.95,2.97,0,744.76
257.416670,23.83,12.29,2.65,2.71,0,744.363
257.458330,25.72,11.25,1.35,3.86,0,744.363
257.500000,27.16,10.96,1.18,2.47,0,743.074
257.541670,28.55,11.25,0.88,3.12,0,742.38
257.583330,28.61,11.11,1.25,2.73,0,742.38
257.625000,28.77,12.93,1.58,2.32,0,741.091
257.666670,29.61,11.42,1.3,1.9,0,740.595
257.708330,26.83,16.86,1.53,2.06,0,740.595
257.750000,23,14.52,1.39,2.32,0,740.198
257.791670,20.56,13,1.69,2.01,0,740.099
257.833330,21.33,10.77,2.27,2.64,0,740.099
257.875000,22,8.61,3.63,2.87,0,740.198
257.916670,21,9.8,3.81,3.24,0,740.397
257.958330,20.06,11.08,3.76,3.63,0,740.397
258.000000,18.65,10.83,3.04,3.13,0,740.793
258.041670,18.1,10.51,3.23,3.3,0,741.289
258.083330,17.56,10.16,1.84,3.12,0,741.289
258.125000,16.83,9.85,3.4,3.63,0,741.785
258.166670,16.3,9.7,3.1,3.3,7.5,742.182
258.208330,15.89,8.52,3.62,3.92,7.5,742.182
258.250000,15.76,8.56,3.86,3.71,10,742.578
258.291670,16.03,8.38,7.01,3.59,10,743.173
258.333330,16.43,8.51,6.55,3.57,10,743.173
258.375000,18.73,8.91,6.2,3.89,7.5,743.471
258.416670,20.35,8.35,5.95,4.13,7.5,743.471
258.458330,21.22,8.26,5.5,3.9,7.5,743.471
258.500000,22.05,8.73,4.44,4.28,0,743.074
258.541670,23.11,8.96,4.38,3.9,2,742.677
258.583330,22.88,10,4.08,4.15,2,742.677
258.625000,23.38,8.6,4.66,4.12,2,742.281
258.666670,22.66,8.08,4.84,4.03,0,742.082
258.708330,21.27,8.76,3.59,4.23,0,742.082
258.750000,19.25,10.06,1.77,4.67,4.4,742.479
258.791670,17.97,10.27,1.44,4.8,0,742.876
258.833330,16.08,10.68,1.64,2.34,0,742.876
258.875000,14.67,10.98,1.25,1.87,0,743.967
258.916670,13.8,10.65,1.58,2.53,4.4,744.165
258.958330,14.21,10.26,2.79,2.86,4.4,744.165
259.000000,14.22,10.27,2.73,3.16,0,744.859
259.041670,13.14,10.36,1.68,3.36,10,745.157
259.083330,13.27,10.07,2.19,2.55,10,745.157
259.125000,14.02,10.13,3.71,3.33,0,745.553
259.166670,14.3,10.53,1.6,3.32,0,745.752
259.208330,13.96,10.7,1.06,2.79,0,745.752
259.250000,12.94,10.15,1.22,2.74,0,745.851
259.291670,15.58,9.37,1.76,3.17,0,746.049
259.333330,17.2,9.08,3.27,3.37,0,746.049
259.375000,17.6,9.06,2.71,3.19,0,745.752
259.416670,18.67,9.72,2.23,3.98,2,745.355
259.458330,20.15,7.6,2.32,3.76,2,745.355
259.500000,20.62,8.59,4.05,4.08,7.5,744.661
259.541670,22.22,7.76,3.88,4.23,4.4,744.562
259.583330,22,7.62,4.36,4.35,4.4,744.562
259.625000,22,6.12,4.17,4.55,0,743.867
259.666670,21.77,5.48,3.02,3.81,0,743.57
259.708330,20.87,5.16,3.51,4.06,0,743.57
259.750000,19.93,5.11,3.44,4.24,0,743.372
259.791670,18.44,5.57,2.97,4.13,7.5,743.669
259.833330,17.11,5.14,3.49,5.32,7.5,743.669
259.875000,15.01,4.57,1.55,4.72,0,744.661
259.916670,14.56,5.5,0.77,3.42,0,745.157
259.958330,10.71,6.35,2.05,2.05,0,745.157
260.000000,9.42,6.56,1.79,2.18,4.4,746.347
260.041670,11.47,5.86,1.44,3.03,0,746.545
260.083330,9.91,5.88,1.27,2.17,0,746.545
260.125000,9.77,6.46,1.41,2.67,0,747.041
260.166670,11.2,6.95,1.93,2.48,0,747.239
260.208330,9.78,6.9,1.54,2.14,0,747.239
260.250000,11.41,6.38,1.65,2.44,0,748.033
260.291670,12.83,6.92,1.84,2.67,0,748.429
260.333330,15.33,6.72,2.11,3.23,0,748.429
260.375000,16.81,6.66,1.96,3.42,0,748.628
260.416670,17.96,7.11,1.18,4.45,0,748.727
260.458330,20.44,7.47,4.41,4.43,0,748.727
260.500000,19.68,7.85,3.5,4.27,2,748.33
260.541670,20.02,6.83,3,4.77,0,748.231
260.583330,18.4,7.74,5.06,5.33,0,748.231
260.625000,16.43,10.7,2.14,5.55,10,748.429
260.666670,17.38,10.11,1.14,2.3,10,748.33
260.708330,17.58,10.99,1.51,2.48,10,748.33
260.750000,17.05,9.13,1.84,3.75,10,748.033
260.791670,16.45,10.67,2.24,2.52,10,748.33
260.833330,15.57,10.67,2.35,2.7,10,748.33
260.875000,14.83,11.28,2.4,2.76,10,748.429
260.916670,14.49,11.44,1.81,2.72,10,748.727
260.958330,13.95,11.81,1.19,2.62,10,748.727
261.000000,13.96,11.93,0.8,3.18,10,749.124
261.041670,14.71,12.12,1.66,2.12,10,749.223
261.083330,14.5,11.87,2.69,2.74,10,749.223
261.125000,14.3,11.73,2.76,2.79,10,749.024
261.166670,14.71,11.45,3.2,2.32,10,749.124
261.208330,15.18,11.16,3.32,3.21,10,749.124
261.250000,15.65,10.73,3.02,2.95,10,749.619
261.291670,16.2,11.27,3.22,3.21,10,749.917
261.333330,18.15,10.62,4.77,3.2,10,749.917
261.375000,19.77,10.78,4.92,3.12,0,750.115
261.416670,21.04,10.52,4.74,3.18,10,750.214
261.458330,23.27,11.36,4.1,2.94,10,750.214
261.500000,23.94,10.88,4.33,3.17,2,749.619
261.541670,24.88,10.97,4.64,4.52,3.2,749.223
261.583330,26.72,11.11,3.81,3.75,3.2,749.223
261.625000,26.05,11.07,3.6,3.45,2.2,748.528
261.666670,26.33,12.38,3.32,3.29,0,748.132
261.708330,24.72,13.47,2.19,2.62,0,748.132
261.750000,21.33,14.27,1.85,2.71,2,747.338
261.791670,20.78,14.21,1.86,2.73,0,747.338
261.833330,21.16,13.67,2.49,3.42,0,747.338
261.875000,21.61,13.06,1.83,4.04,10,747.537
261.916670,20,13.9,0.92,2.29,10,747.438
261.958330,19.4,13.88,1.98,2.86,10,747.438
262.000000,19.47,13.31,1.36,2.73,7.5,747.338
262.041670,18.53,13.75,2.9,2.58,7.5,747.041
262.083330,18.26,13.61,4.97,3.19,7.5,747.041
262.125000,17.92,13.53,3.02,3.25,2,747.239
262.166670,17.99,12.93,1.38,1.59,2,747.239
262.208330,16.63,13.44,2.09,2.2,2,747.239
262.250000,17.52,13.41,1.58,3.29,7.5,747.933
262.291670,17.6,14.28,2.3,5.19,10,748.727
262.333330,18.75,14.63,2.31,5.63,10,748.727
262.375000,19.41,10.81,2.65,5.81,7.5,749.52
262.416670,20.56,8.25,3.29,5.79,0,749.719
262.458330,22.05,7.85,2.88,5.94,0,749.719
262.500000,23.11,6.91,2.18,6.04,0,749.619
262.541670,23.88,6.73,2.09,5.98,0,749.52
262.583330,24.72,5.46,2.27,6.27,0,749.52
262.625000,24.44,6.67,2.28,5.81,0,749.024
262.666670,24.38,7.16,1.41,5.52,0,748.925
262.708330,23.5,11.31,1.01,5.68,0,748.925
262.750000,18.56,15.69,0.91,0.88,0,748.925
262.791670,15.92,13.37,1.14,1.04,0,749.124
262.833330,14.25,11.57,1.22,1.15,0,749.124
262.875000,13.19,11.35,0.86,0.86,0,749.619
262.916670,13.19,9.78,0.74,2.08,0,749.818
262.958330,11.99,10.6,0.9,1.41,0,749.818
263.000000,10.1,9.1,0.79,1.22,0,750.115
263.041670,10.31,9.07,0.69,1.19,0,750.413
263.083330,8.76,8.35,0.81,0.9,0,750.413
263.125000,8.49,7.44,0.54,5.31,0,750.611
263.166670,7.81,7.52,0.89,0.98,0,750.809
263.208330,6.94,6.33,1.68,0.16,0,750.809
263.250000,6.14,5.6,0.79,2.03,0,751.404
263.291670,9.38,6.4,0.3,4.32,0,751.603
263.333330,11.21,5.81,0.9,5.67,0,751.603
263.375000,13.58,4.7,2.19,5.51,0,751.603
263.416670,16.13,6.6,1.96,5.94,0,751.404
263.458330,18.08,5.98,2.03,5.66,0,751.404
263.500000,20.43,6.44,2.11,5.53,0,750.214
263.541670,22.66,7.65,2.14,5.79,0,749.719
263.583330,23.66,6.36,1.99,5.5,0,749.719
263.625000,24.72,6.82,2.38,5.81,0,748.727
263.666670,25,6.1,2.04,5.6,0,748.429
263.708330,23.55,8.33,1.88,5.28,0,748.429
263.750000,18.28,13.51,0.73,0.56,0,748.033
263.791670,16.95,9.67,1.07,1.74,0,747.933
263.833330,13.05,10.85,1.06,1.2,0,747.933
263.875000,12.51,9.27,1.39,1.09,0,748.33
263.916670,10.97,8.71,0.92,1.12,0,748.528
263.958330,10.37,9.05,1.35,1.09,0,748.528
264.000000,9.77,8.33,1.02,1.47,0,748.628
264.041670,8.96,8.3,1.11,1.05,0,748.826
264.083330,8.49,7.44,1.48,0.71,0,748.826
264.125000,7.68,7.26,1.16,1.09,0,748.925
264.166670,8.03,6.33,1.05,0.92,0,749.124
264.208330,7.22,5.86,1.36,0.67,0,749.124
264.250000,7.08,5.93,1.12,1,0,749.619
264.291670,10.81,7.95,0.94,1.09,0,750.016
264.333330,13.58,7.97,0.9,0.73,0,750.016
264.375000,16.89,7.31,0.74,1.48,0,749.719
264.416670,18.63,8.32,1.53,5.73,0,749.421
264.458330,21.16,5.77,1.09,5.91,0,749.421
264.500000,23.33,7.47,1.68,5.38,0,748.33
264.541670,24.66,5.32,2.4,5.58,0,747.735
264.583330,26.05,6.41,1.69,5.26,0,747.735
264.625000,26.72,5.87,1.86,5.31,0,746.644
264.666670,27.88,5.86,0.72,5.41,0,746.248
264.708330,26.11,6.51,1.71,3.58,0,746.248
264.750000,20.44,14.3,0.96,1.81,0,745.752
264.791670,16.6,12.07,1.39,1.08,0,745.752
264.833330,13.98,12.4,1.22,1,0,745.752
264.875000,13.32,10.48,1.38,1.05,0,746.148
264.916670,12.26,10.11,1.23,0.84,0,746.248
264.958330,11.99,9.48,2.19,0.64,0,746.248
265.000000,11.65,8.74,1.95,0.76,0,746.644
265.041670,11.18,9.19,1.4,1.11,0,746.446
265.083330,10.72,9.3,1.35,1.04,0,746.446
265.125000,11.06,7.86,1.51,0.85,0,746.347
265.166670,10.52,7.09,2.28,0.65,0,746.446
265.208330,10.11,6.98,1.62,0.93,0,746.446
265.250000,10.32,6.71,2.36,0.74,0,746.843
265.291670,14.11,9.28,1.13,1.12,0,747.338
265.333330,19.78,7.82,1.48,1.6,0,747.338
265.375000,24,5.8,5.3,2.77,0,747.338
265.416670,25.44,6.85,6,3.04,0,746.843
265.458330,26.61,7.6,4.23,2.66,0,746.843
265.500000,29.5,6.06,3.2,3.32,0,746.148
265.541670,32.11,6.43,3.42,3.6,0,745.851
265.583330,31.38,4.89,2.53,3.31,0,745.851
265.625000,31.38,7.18,2.36,4.49,0,745.653
265.666670,30.16,8.32,1.97,4.31,0,745.851
265.708330,26.44,13.93,1.88,2.15,0,745.851
265.750000,23.22,10.26,1.99,2.76,0,745.851
265.791670,20.78,11.06,1.43,2,0,746.148
265.833330,20.18,10.02,1.53,2,0,746.148
265.875000,18.98,10.27,1.66,1.96,0,746.644
265.916670,17.97,9.75,1.53,1.92,0,746.942
265.958330,18.4,9.12,1.6,1.83,0,746.942
266.000000,17.51,9.15,1.3,2.19,0,747.438
266.041670,18.12,8.32,1.39,1.99,0,747.438
266.083330,17.65,8.62,1.31,1.13,0,747.438
266.125000,16.57,8.45,1.69,1.98,0,747.636
266.166670,12.93,9.13,1.82,0.69,0,747.834
266.208330,12.26,8.97,1.8,0.68,0,747.834
266.250000,16.05,8.17,1.81,1.56,0,748.231
266.291670,18.88,8.47,3.47,2.49,0,748.429
266.333330,21.72,8.97,4.66,2.59,0,748.429
266.375000,24.22,9.06,5.44,2.91,0,748.528
266.416670,26.16,10.19,4.85,2.97,0,748.231
266.458330,28.72,9.93,3.19,3.15,0,748.231
266.500000,30.22,10.18,1.98,3.85,0,747.041
266.541670,31.77,7.95,1.65,3.12,0,746.347
266.583330,32,9.18,1.67,1.7,0,746.347
266.625000,32.11,11.14,1.92,1.53,0,745.157
266.666670,31.61,14.97,1.73,1.68,0,744.562
266.708330,28.72,19.01,1.13,1.47,0,744.562
266.750000,22.05,17.73,1.14,0.96,0,743.967
266.791670,18.94,14.78,1.48,1.35,0,743.967
266.833330,18.22,13.53,1.44,1.05,0,743.967
266.875000,17.55,11.48,1.82,0.83,0,744.165
266.916670,17.16,11.46,1.18,1.26,0,744.165
266.958330,15.88,10.23,1.14,0.93,0,744.165
267.000000,14.2,9.9,1.27,1.16,0,743.967
267.041670,13.32,9.72,1.23,1.57,0,743.669
267.083330,11.85,9.73,1.48,0.77,0,743.669
267.125000,12.33,9.93,1.23,0.87,0,743.57
267.166670,11.11,10.22,1.16,0.94,0,743.57
267.208330,10.84,9.28,1.27,0.91,0,743.57
267.250000,10.31,9.28,0.73,1.1,0,743.372
267.291670,13.29,10.38,1.1,0.86,0,743.57
267.333330,16.67,10.52,0.55,5.83,0,743.57
267.375000,19.43,10.66,1.25,5.67,0,742.677
267.416670,21.5,9,2.31,5.78,0,741.785
267.458330,23.72,8.22,2.21,5.58,0,741.785
267.500000,25.88,9.47,2.35,5.88,0,740.397
267.541670,28.44,8.58,1.66,6.19,0,739.306
267.583330,29.77,8.95,1.22,6.18,0,739.306
267.625000,31.44,9.08,0.87,1.2,0,737.62
267.666670,29.94,11.41,2.4,5.54,0,736.727
267.708330,26.27,14.61,1.74,5.38,0,736.727
267.750000,25,12.6,1.32,4.4,0,735.736
267.791670,22,14.83,1.15,0.9,0,735.636
267.833330,22.16,11.83,1.64,0.18,0,735.636
267.875000,20.72,11.75,2.28,2.13,0,735.934
267.916670,19.93,12.11,1.45,2.53,0,736.231
267.958330,20.94,10.5,4.19,2.45,0,736.231
268.000000,20.87,9.91,3,2.28,0,736.628
268.041670,20.67,9.48,2.26,2.34,0,736.727
268.083330,20.88,8.78,2.83,2.27,0,736.727
268.125000,20.34,8.14,3.49,2.61,0,736.826
268.166670,20.82,6.81,3.74,2.72,0,736.826
268.208330,20.48,7.46,2.11,3.41,0,736.826
268.250000,17.57,10,1.1,1.71,0,738.016
268.291670,18.46,9.56,2.37,2.35,0,739.008
268.333330,20.83,9.51,2.16,2.15,0,739.008
268.375000,21.1,9,5.45,4.24,0,741.19
268.416670,20.07,9.18,6.15,4.18,0,742.082
268.458330,17.31,9.3,3.29,2.65,0,742.082
268.500000,17.25,8.81,2.63,3.57,0,743.471
268.541670,18.93,9.34,3.48,2.68,4.4,743.57
268.583330,20.08,8.62,4.29,3.32,4.4,743.57
268.625000,21.27,5.22,5.69,4.11,10,743.57
268.666670,20.82,6.72,3.96,2.91,10,743.669
268.708330,19.81,8.74,3.73,2.71,10,743.669
268.750000,18.73,9.11,1.88,3.99,10,743.967
268.791670,16.97,7.56,1.82,3.75,10,744.363
268.833330,16.03,7.52,1.14,4.81,10,744.363
268.875000,15.69,8.38,1.02,1.93,10,745.653
268.916670,15.71,7.12,1.86,4.45,10,746.049
268.958330,14.49,7.93,2.55,4.08,10,746.049
269.000000,12.73,7.66,1.73,2.86,0,747.239
269.041670,10.85,7.24,1.68,2.26,0,747.438
269.083330,11.33,7.82,1.96,1.67,0,747.438
269.125000,11.81,8.01,2,1.95,0,747.636
269.166670,10.18,7.37,2.23,2.11,4.4,747.636
269.208330,10.32,7.35,1.44,1.97,4.4,747.636
269.250000,8.56,7.23,1.42,0.8,10,748.033
269.291670,13.03,7.94,2.01,1.68,2,748.132
269.333330,14.71,8.19,2.2,1.9,2,748.132
269.375000,17.62,8.46,2.04,1.8,2,747.834
269.416670,19.57,7.25,1.78,1.85,2,747.438
269.458330,20.5,7.8,1.43,2.7,2,747.438
269.500000,22.16,6.95,1.42,1.41,0,746.644
269.541670,23.05,6.21,1.4,3.92,0,745.95
269.583330,23.94,7.64,1.54,6.06,0,745.95
269.625000,24.72,7.4,2.13,6.17,7.5,745.157
269.666670,24.27,9.85,2.24,1.68,4.4,744.958
269.708330,21.44,13.92,1.14,1.2,4.4,744.958
269.750000,17.68,12.28,1.3,1.77,2,744.76
269.791670,15.13,12.28,1.21,0.99,0,744.562
269.833330,14.67,11.49,0.76,1.21,0,744.562
269.875000,14.34,10.82,1.56,2.16,0,745.157
269.916670,15.85,9.87,1.05,1.57,0,745.355
269.958330,17.74,8.2,1.81,2.63,0,745.355
270.000000,17.13,7.6,3.12,2.53,0,745.851
270.041670,16.18,7.62,3.89,2.85,0,746.049
270.083330,15.51,7.56,2.42,2.45,0,746.049
270.125000,15.85,8.13,3.84,2.39,0,746.347
270.166670,16.66,8.87,3.88,2.49,0,746.347
270.208330,17,9.36,3.94,3.13,0,746.347
270.250000,16.25,9.62,3.07,2.81,0,746.843
270.291670,16.79,10.03,3.85,2.58,0,746.843
270.333330,17.87,10.9,4.05,2.6,0,746.843
270.375000,20.1,11.45,2.6,3.76,4.4,747.834
270.416670,20.7,11.23,5.03,4.13,7.5,748.033
270.458330,20.49,11.61,5.71,4.29,7.5,748.033
270.500000,20.49,10.97,6.64,4.01,10,748.132
270.541670,21.83,11.48,6.1,3.86,10,748.132
270.583330,21.88,10.95,5.12,3.62,10,748.132
270.625000,22.88,9.44,5.05,3.97,4.4,748.33
270.666670,22.05,8.57,6.18,4.29,2,748.429
270.708330,20.81,8.65,3.88,4.13,2,748.429
270.750000,18.85,8.57,2.24,3.84,10,749.322
270.791670,17.65,7.43,1.55,4.23,10,750.314
270.833330,16.63,6.12,1.63,4.4,10,750.314
270.875000,15.02,6.52,1.37,3.91,10,751.603
270.916670,14.76,5.47,0.71,2.89,10,751.999
270.958330,13.21,5.87,0.41,4.01,10,751.999
271.000000,13.21,5.24,1.32,5.55,7.5,753.09
271.041670,8.9,6.12,1.06,2.27,4.4,753.289
271.083330,9.17,6.05,1.23,1,4.4,753.289
271.125000,10.05,7.12,0.56,3.8,10,754.479
271.166670,7.56,6.47,1.16,1.5,7.5,754.776
271.208330,8.71,7.44,0.81,2.99,7.5,754.776
271.250000,7.7,6.73,1.17,1.74,0,755.669
271.291670,10.2,8.24,1.85,2.31,0,756.065
271.333330,13.65,8.28,1.48,3.33,0,756.065
271.375000,15.2,5.48,1.3,5.88,0,756.065
271.416670,16.87,5.87,2.43,5.62,0,755.867
271.458330,17.81,3.41,2.39,0.14,0,755.867
271.500000,19.28,4.06,1.17,5.71,0,755.371
271.541670,20.49,3.96,1.98,0.13,0,754.677
271.583330,20.69,2.92,1.58,0.02,0,754.677
271.625000,21.88,0.57,2.76,0.58,0,753.784
271.666670,21.77,0.86,2.89,0.81,0,753.189
271.708330,20.33,2.97,2.23,0.47,0,753.189
271.750000,13.85,9.56,1.19,1.04,0,752.594
271.791670,11.23,8,1.33,1.05,0,752.396
271.833330,10.23,6.51,1.25,0.92,0,752.396
271.875000,9.29,5.9,2.15,0.36,0,752.198
271.916670,9.98,3.7,0.92,5.42,0,751.9
271.958330,7.47,3.41,1.72,5.31,0,751.9
272.000000,7.76,3.5,1.14,5.72,0,751.305
272.041670,6,4.05,0.47,0.83,0,751.206
272.083330,4.65,3.54,0.35,0.96,0,751.206
272.125000,5.2,2.94,0.33,0.09,0,750.909
272.166670,3.78,2.75,0.93,1.62,0,750.611
272.208330,3.58,2.55,0.89,2.03,0,750.611
272.250000,3.38,2.42,0.76,2,0,750.71
272.291670,6.22,3.99,0.55,1.93,0,750.611
272.333330,9.13,4.38,0.41,2.22,0,750.611
272.375000,11.1,4.33,1.39,5.47,0,750.413
272.416670,13.45,3.39,1.78,5.64,0,749.818
272.458330,16,3.62,2.2,5.55,0,749.818
272.500000,18.08,3.63,1.66,0.12,0,748.528
272.541670,19.9,4.66,2.58,6.03,0,747.735
272.583330,20.97,4.35,2.71,5.47,0,747.735
272.625000,21.55,4.81,2.66,5.52,0,746.347
272.666670,21.88,5.01,2.12,5.5,0,745.653
272.708330,20.74,7.39,1.17,5.21,0,745.653
272.750000,15.33,10.87,0.96,2.01,0,745.157
272.791670,14.07,9.49,1.06,1.77,0,745.355
272.833330,11.98,8.99,1.22,1.9,0,745.355
272.875000,10.57,8.58,1.21,1.03,0,745.454
272.916670,10.18,7.87,1.25,1.04,0,745.553
272.958330,9.37,7.67,1.56,0.83,0,745.553
273.000000,8.63,7.61,1.22,1.12,0,745.653
273.041670,8.98,7.13,1.73,0.68,0,745.653
273.083330,8.51,6.58,1.65,0.78,0,745.653
273.125000,8.31,6.44,1.66,0.71,0,745.553
273.166670,7.9,6.57,1.08,1.14,0,745.454
273.208330,8.44,6.25,1.84,0.75,0,745.454
273.250000,7.9,5.82,2.08,0.8,0,745.454
273.291670,9.8,6.42,1.25,1.02,0,745.454
273.333330,12.97,5.82,1.14,0.41,0,745.454
273.375000,16.49,6.32,1.12,5.75,0,745.058
273.416670,17.89,8.32,1.95,5.79,0,744.463
273.458330,20.44,7.24,1.32,6.23,0,744.463
273.500000,21.88,7.75,1.63,5.44,0,742.677
273.541670,23.27,6.83,2.1,5.49,0,741.785
273.583330,24.33,6.63,2.68,5.48,0,741.785
273.625000,25.22,6.23,2.7,5.17,0,740.595
273.666670,24.66,8.3,2.48,5.45,0,740
273.708330,22.16,9.33,1.95,4.77,0,740
273.750000,20.73,10.15,1.77,4.08,0,740
273.791670,18.31,11.48,1.62,1.9,0,740
273.833330,18.26,9.98,1.55,1.77,0,740
273.875000,15.69,10.47,1.22,2.18,0,740.595
273.916670,15.83,10.37,1.83,1.22,0,740.496
273.958330,15.85,10.43,1.78,2.61,0,740.496
274.000000,16.18,10.07,2.41,1.45,0,740.992
274.041670,15.64,10.15,1.82,1.43,7.5,739.405
274.083330,17.2,9.08,5.15,2.19,7.5,739.405
274.125000,16.59,9.92,1.51,6.16,2,740.297
274.166670,15.03,10.2,1.66,4.91,0,739.603
274.208330,13.41,10.13,0.69,1.1,0,739.603
274.250000,14.02,10.17,2.66,2.67,2,740.297
274.291670,16.26,10.53,3.58,3.12,0,741.19
274.333330,16.6,10.41,7.35,2.99,0,741.19
274.375000,17.6,11.27,5.15,3.33,0,741.983
274.416670,18.68,10.95,5.18,3.15,0,742.182
274.458330,21.77,11.59,2.04,2.37,0,742.182
274.500000,24.5,9.96,1.58,2.99,0,742.082
274.541670,25.22,9.1,3.67,3.77,0,742.082
274.583330,23.94,9.27,5.27,3.7,0,742.082
274.625000,24.33,9.05,3.87,3.91,4.4,742.182
274.666670,22.77,7.96,5.19,4.94,0,742.38
274.708330,20.94,8.33,2.75,5.04,0,742.38
274.750000,19.52,8.61,1.77,4.22,2,743.074
274.791670,17.43,10.31,1.86,2.44,0,743.57
274.833330,17.72,9.77,2.32,2.97,0,743.57
274.875000,17.11,9.92,1.95,2.71,2,744.463
274.916670,15.42,10.51,0.99,0.96,0,744.859
274.958330,15.5,9.73,1.09,2.32,0,744.859
275.000000,13.41,10.35,1.48,1.17,0,745.454
275.041670,14.76,9.54,1.73,3.36,0,745.454
275.083330,14.56,9.74,3.13,3.04,0,745.454
275.125000,12.53,10.05,2.53,2.26,0,745.355
275.166670,13.08,9.84,2.87,2.42,0,745.851
275.208330,11.93,9.68,1.84,2.14,0,745.851
275.250000,11.53,8.98,1.79,1.97,0,745.95
275.291670,14.17,9.21,0.67,2.12,0,746.248
275.333330,15.73,9.3,1.4,2.08,0,746.248
275.375000,18.15,10.22,1.46,2.48,0,746.347
275.416670,20.24,10.11,1.15,1.02,0,746.248
275.458330,20.9,8.78,1.32,1.46,0,746.248
275.500000,21.88,8.75,1.05,1.9,0,745.058
275.541670,22.72,9.43,1.43,5.83,0,744.363
275.583330,22.88,8.23,1.5,0.21,0,744.363
275.625000,22.5,9.04,2.2,5.95,0,743.669
275.666670,22.72,8.86,2,0.03,0,743.272
275.708330,19.93,12.21,1.06,0.83,0,743.272
275.750000,17.77,13.96,0.59,1.89,0,742.975
275.791670,16.7,12.65,0.76,0.77,0,742.777
275.833330,16.57,11.78,1.65,1.29,0,742.777
275.875000,16.77,11.26,1.84,5.65,0,741.884
275.916670,15.9,11.21,1.66,0.39,0,741.686
275.958330,15.1,11.43,1.6,4.08,0,741.686
276.000000,15.17,10.81,1.3,4.14,0,741.289
276.041670,15.03,10.44,1.49,3.28,0,741.091
276.083330,14.08,10.35,3.12,2.79,0,741.091
276.125000,13.48,10.1,2.04,2.72,2,741.686
276.166670,14.5,9.41,3.03,3,7.5,742.182
276.208330,13.01,9.38,2.73,2.79,7.5,742.182
276.250000,12.68,9.58,3.55,2.56,0,742.777
276.291670,14.92,9.67,4.38,2.68,0,743.173
276.333330,16.81,8.97,4.77,2.98,0,743.173
276.375000,17.53,9.07,4.08,3.12,0,742.975
